time,T,P0,P,U,Td
2023/1/18 17:00,0.296296296,0.647826087,0.649350649,0.301204819,0.351351351
2023/1/18 18:00,0.222222222,0.682608696,0.683982684,0.373493976,0.351351351
2023/1/18 19:00,0.148148148,0.682608696,0.683982684,0.506024096,0.378378378
2023/1/18 20:00,0.148148148,0.713043478,0.714285714,0.554216867,0.405405405
2023/1/18 21:00,0.111111111,0.713043478,0.714285714,0.554216867,0.378378378
2023/1/18 22:00,0.111111111,0.713043478,0.714285714,0.554216867,0.378378378
2023/1/18 23:00,0.111111111,0.747826087,0.748917749,0.554216867,0.378378378
2023/1/19 0:00,0.111111111,0.747826087,0.748917749,0.493975904,0.351351351
2023/1/19 1:00,0.074074074,0.747826087,0.748917749,0.602409639,0.378378378
2023/1/19 2:00,0.074074074,0.713043478,0.714285714,0.602409639,0.378378378
2023/1/19 3:00,0.037037037,0.713043478,0.714285714,0.710843373,0.405405405
2023/1/19 4:00,0.037037037,0.713043478,0.714285714,0.65060241,0.378378378
2023/1/19 5:00,0.037037037,0.682608696,0.683982684,0.602409639,0.351351351
2023/1/19 6:00,0.037037037,0.713043478,0.714285714,0.602409639,0.351351351
2023/1/19 7:00,0.037037037,0.713043478,0.714285714,0.542168675,0.324324324
2023/1/19 8:00,0.074074074,0.747826087,0.748917749,0.542168675,0.351351351
2023/1/19 9:00,0.148148148,0.782608696,0.783549784,0.409638554,0.324324324
2023/1/19 10:00,0.222222222,0.782608696,0.783549784,0.337349398,0.324324324
2023/1/19 11:00,0.296296296,0.782608696,0.783549784,0.301204819,0.351351351
2023/1/19 12:00,0.333333333,0.713043478,0.714285714,0.277108434,0.351351351
2023/1/19 13:00,0.296296296,0.682608696,0.683982684,0.421686747,0.432432432
2023/1/19 14:00,0.333333333,0.647826087,0.649350649,0.385542169,0.432432432
2023/1/19 15:00,0.333333333,0.613043478,0.614718615,0.34939759,0.405405405
2023/1/19 16:00,0.37037037,0.613043478,0.614718615,0.34939759,0.432432432
2023/1/19 17:00,0.333333333,0.613043478,0.614718615,0.385542169,0.432432432
2023/1/19 18:00,0.296296296,0.613043478,0.614718615,0.469879518,0.459459459
2023/1/19 19:00,0.259259259,0.647826087,0.649350649,0.506024096,0.459459459
2023/1/19 20:00,0.222222222,0.647826087,0.649350649,0.554216867,0.459459459
2023/1/19 21:00,0.222222222,0.682608696,0.683982684,0.554216867,0.459459459
2023/1/19 22:00,0.185185185,0.682608696,0.683982684,0.602409639,0.459459459
2023/1/19 23:00,0.185185185,0.682608696,0.683982684,0.554216867,0.432432432
2023/1/20 0:00,0.148148148,0.682608696,0.683982684,0.602409639,0.432432432
2023/1/20 1:00,0.148148148,0.682608696,0.683982684,0.662650602,0.459459459
2023/1/20 2:00,0.148148148,0.682608696,0.683982684,0.662650602,0.459459459
2023/1/20 3:00,0.222222222,0.647826087,0.649350649,0.506024096,0.432432432
2023/1/20 4:00,0.222222222,0.647826087,0.649350649,0.506024096,0.432432432
2023/1/20 5:00,0.185185185,0.647826087,0.649350649,0.506024096,0.405405405
2023/1/20 6:00,0.185185185,0.682608696,0.683982684,0.506024096,0.405405405
2023/1/20 7:00,0.185185185,0.682608696,0.683982684,0.457831325,0.378378378
2023/1/20 8:00,0.185185185,0.713043478,0.714285714,0.457831325,0.378378378
2023/1/20 9:00,0.222222222,0.747826087,0.748917749,0.409638554,0.378378378
2023/1/20 10:00,0.259259259,0.747826087,0.748917749,0.337349398,0.351351351
2023/1/20 11:00,0.259259259,0.747826087,0.748917749,0.337349398,0.351351351
2023/1/20 12:00,0.296296296,0.713043478,0.714285714,0.337349398,0.378378378
2023/1/20 13:00,0.296296296,0.682608696,0.683982684,0.337349398,0.378378378
2023/1/20 14:00,0.296296296,0.647826087,0.649350649,0.385542169,0.405405405
2023/1/20 15:00,0.333333333,0.613043478,0.614718615,0.385542169,0.432432432
2023/1/20 16:00,0.333333333,0.613043478,0.614718615,0.421686747,0.459459459
2023/1/20 17:00,0.37037037,0.613043478,0.614718615,0.385542169,0.459459459
2023/1/20 18:00,0.333333333,0.613043478,0.614718615,0.421686747,0.459459459
2023/1/20 19:00,0.259259259,0.613043478,0.614718615,0.506024096,0.459459459
2023/1/20 20:00,0.296296296,0.613043478,0.614718615,0.506024096,0.486486486
2023/1/20 21:00,0.259259259,0.647826087,0.649350649,0.554216867,0.486486486
2023/1/20 22:00,0.259259259,0.647826087,0.649350649,0.614457831,0.513513514
2023/1/20 23:00,0.259259259,0.647826087,0.649350649,0.662650602,0.540540541
2023/1/21 0:00,0.259259259,0.647826087,0.649350649,0.614457831,0.513513514
2023/1/21 1:00,0.259259259,0.647826087,0.649350649,0.662650602,0.540540541
2023/1/21 2:00,0.259259259,0.647826087,0.649350649,0.614457831,0.513513514
2023/1/21 3:00,0.222222222,0.613043478,0.614718615,0.662650602,0.513513514
2023/1/21 4:00,0.259259259,0.613043478,0.614718615,0.614457831,0.513513514
2023/1/21 5:00,0.259259259,0.613043478,0.614718615,0.554216867,0.486486486
2023/1/21 6:00,0.259259259,0.613043478,0.614718615,0.554216867,0.486486486
2023/1/21 7:00,0.259259259,0.647826087,0.649350649,0.614457831,0.513513514
2023/1/21 8:00,0.259259259,0.647826087,0.649350649,0.722891566,0.567567568
2023/1/21 9:00,0.296296296,0.647826087,0.649350649,0.674698795,0.567567568
2023/1/21 10:00,0.333333333,0.647826087,0.649350649,0.56626506,0.540540541
2023/1/21 11:00,0.333333333,0.647826087,0.649350649,0.674698795,0.594594595
2023/1/21 12:00,0.37037037,0.613043478,0.614718615,0.614457831,0.594594595
2023/1/21 13:00,0.37037037,0.547826087,0.54978355,0.614457831,0.594594595
2023/1/21 14:00,0.333333333,0.517391304,0.519480519,0.734939759,0.621621622
2023/1/21 15:00,0.333333333,0.482608696,0.484848485,0.734939759,0.621621622
2023/1/21 16:00,0.333333333,0.482608696,0.484848485,0.734939759,0.621621622
2023/1/21 17:00,0.37037037,0.482608696,0.484848485,0.674698795,0.621621622
2023/1/21 18:00,0.333333333,0.482608696,0.484848485,0.734939759,0.621621622
2023/1/21 19:00,0.296296296,0.482608696,0.484848485,0.795180723,0.621621622
2023/1/21 20:00,0.333333333,0.517391304,0.519480519,0.674698795,0.594594595
2023/1/21 21:00,0.333333333,0.517391304,0.519480519,0.674698795,0.594594595
2023/1/21 22:00,0.296296296,0.517391304,0.519480519,0.722891566,0.594594595
2023/1/21 23:00,0.296296296,0.547826087,0.54978355,0.722891566,0.594594595
2023/1/22 0:00,0.296296296,0.547826087,0.54978355,0.722891566,0.594594595
2023/1/22 1:00,0.296296296,0.547826087,0.54978355,0.722891566,0.594594595
2023/1/22 2:00,0.296296296,0.547826087,0.54978355,0.722891566,0.594594595
2023/1/22 3:00,0.296296296,0.517391304,0.519480519,0.722891566,0.594594595
2023/1/22 4:00,0.296296296,0.517391304,0.519480519,0.722891566,0.594594595
2023/1/22 5:00,0.296296296,0.517391304,0.519480519,0.795180723,0.621621622
2023/1/22 6:00,0.296296296,0.517391304,0.519480519,0.795180723,0.621621622
2023/1/22 7:00,0.296296296,0.517391304,0.519480519,0.795180723,0.621621622
2023/1/22 8:00,0.333333333,0.547826087,0.54978355,0.734939759,0.621621622
2023/1/22 9:00,0.333333333,0.547826087,0.54978355,0.795180723,0.648648649
2023/1/22 10:00,0.37037037,0.547826087,0.54978355,0.734939759,0.648648649
2023/1/22 11:00,0.444444444,0.547826087,0.54978355,0.626506024,0.648648649
2023/1/22 12:00,0.444444444,0.517391304,0.519480519,0.674698795,0.675675676
2023/1/22 13:00,0.444444444,0.482608696,0.484848485,0.626506024,0.648648649
2023/1/22 14:00,0.444444444,0.417391304,0.41991342,0.674698795,0.675675676
2023/1/22 15:00,0.481481481,0.382608696,0.385281385,0.674698795,0.702702703
2023/1/22 16:00,0.481481481,0.382608696,0.385281385,0.626506024,0.675675676
2023/1/22 17:00,0.444444444,0.382608696,0.385281385,0.734939759,0.702702703
2023/1/22 18:00,0.37037037,0.417391304,0.41991342,0.855421687,0.702702703
2023/1/22 19:00,0.37037037,0.417391304,0.41991342,0.855421687,0.702702703
2023/1/22 20:00,0.296296296,0.417391304,0.41991342,0.927710843,0.675675676
2023/1/22 21:00,0.333333333,0.447826087,0.45021645,0.927710843,0.702702703
2023/1/22 22:00,0.333333333,0.447826087,0.45021645,0.927710843,0.702702703
2023/1/22 23:00,0.333333333,0.447826087,0.45021645,0.927710843,0.702702703
2023/1/23 0:00,0.296296296,0.447826087,0.45021645,0.927710843,0.675675676
2023/1/23 1:00,0.296296296,0.447826087,0.45021645,0.927710843,0.675675676
2023/1/23 2:00,0.296296296,0.447826087,0.45021645,0.927710843,0.675675676
2023/1/23 3:00,0.259259259,0.447826087,0.45021645,0.927710843,0.648648649
2023/1/23 4:00,0.259259259,0.447826087,0.45021645,0.927710843,0.648648649
2023/1/23 5:00,0.259259259,0.417391304,0.41991342,1,0.675675676
2023/1/23 6:00,0.222222222,0.447826087,0.45021645,1,0.648648649
2023/1/23 7:00,0.259259259,0.447826087,0.45021645,0.927710843,0.648648649
2023/1/23 8:00,0.259259259,0.482608696,0.484848485,1,0.675675676
2023/1/23 9:00,0.333333333,0.517391304,0.519480519,0.927710843,0.702702703
2023/1/23 10:00,0.333333333,0.517391304,0.519480519,0.927710843,0.702702703
2023/1/23 11:00,0.37037037,0.517391304,0.519480519,0.855421687,0.702702703
2023/1/23 12:00,0.444444444,0.482608696,0.484848485,0.734939759,0.702702703
2023/1/23 13:00,0.407407407,0.447826087,0.45021645,0.795180723,0.702702703
2023/1/23 14:00,0.444444444,0.417391304,0.41991342,0.734939759,0.702702703
2023/1/23 15:00,0.444444444,0.417391304,0.41991342,0.734939759,0.702702703
2023/1/23 16:00,0.444444444,0.417391304,0.41991342,0.795180723,0.72972973
2023/1/23 17:00,0.407407407,0.417391304,0.41991342,0.795180723,0.702702703
2023/1/23 18:00,0.37037037,0.447826087,0.45021645,0.855421687,0.702702703
2023/1/23 19:00,0.37037037,0.447826087,0.45021645,0.855421687,0.702702703
2023/1/23 20:00,0.37037037,0.482608696,0.484848485,0.855421687,0.702702703
2023/1/23 21:00,0.407407407,0.517391304,0.519480519,0.674698795,0.648648649
2023/1/23 22:00,0.37037037,0.547826087,0.54978355,0.674698795,0.621621622
2023/1/23 23:00,0.37037037,0.582608696,0.584415584,0.614457831,0.594594595
2023/1/24 0:00,0.333333333,0.582608696,0.584415584,0.614457831,0.567567568
2023/1/24 1:00,0.333333333,0.613043478,0.614718615,0.56626506,0.540540541
2023/1/24 2:00,0.296296296,0.647826087,0.649350649,0.56626506,0.513513514
2023/1/24 3:00,0.259259259,0.713043478,0.714285714,0.506024096,0.459459459
2023/1/24 4:00,0.222222222,0.713043478,0.714285714,0.457831325,0.405405405
2023/1/24 5:00,0.185185185,0.747826087,0.748917749,0.457831325,0.378378378
2023/1/24 6:00,0.185185185,0.813043478,0.813852814,0.409638554,0.351351351
2023/1/24 7:00,0.148148148,0.813043478,0.813852814,0.409638554,0.324324324
2023/1/24 8:00,0.148148148,0.847826087,0.848484848,0.409638554,0.324324324
2023/1/24 9:00,0.185185185,0.87826087,0.878787879,0.373493976,0.324324324
2023/1/24 10:00,0.222222222,0.87826087,0.878787879,0.337349398,0.324324324
2023/1/24 11:00,0.222222222,0.87826087,0.878787879,0.337349398,0.324324324
2023/1/24 12:00,0.259259259,0.847826087,0.848484848,0.265060241,0.297297297
2023/1/24 13:00,0.296296296,0.813043478,0.813852814,0.265060241,0.324324324
2023/1/24 14:00,0.333333333,0.782608696,0.783549784,0.204819277,0.297297297
2023/1/24 15:00,0.333333333,0.747826087,0.748917749,0.204819277,0.297297297
2023/1/24 16:00,0.296296296,0.747826087,0.748917749,0.180722892,0.243243243
2023/1/24 17:00,0.296296296,0.747826087,0.748917749,0.180722892,0.243243243
2023/1/24 18:00,0.259259259,0.782608696,0.783549784,0.228915663,0.27027027
2023/1/24 19:00,0.222222222,0.782608696,0.783549784,0.265060241,0.27027027
2023/1/24 20:00,0.185185185,0.782608696,0.783549784,0.265060241,0.243243243
2023/1/24 21:00,0.185185185,0.782608696,0.783549784,0.192771084,0.189189189
2023/1/24 22:00,0.148148148,0.813043478,0.813852814,0.13253012,0.108108108
2023/1/24 23:00,0.111111111,0.813043478,0.813852814,0.156626506,0.108108108
2023/1/25 0:00,0.074074074,0.813043478,0.813852814,0.21686747,0.135135135
2023/1/25 1:00,0.074074074,0.813043478,0.813852814,0.21686747,0.135135135
2023/1/25 2:00,0.037037037,0.813043478,0.813852814,0.240963855,0.135135135
2023/1/25 3:00,0.037037037,0.782608696,0.783549784,0.240963855,0.135135135
2023/1/25 4:00,0.037037037,0.782608696,0.783549784,0.21686747,0.108108108
2023/1/25 5:00,0.037037037,0.782608696,0.783549784,0.180722892,0.081081081
2023/1/25 6:00,0,0.782608696,0.783549784,0.180722892,0.054054054
2023/1/25 7:00,0,0.813043478,0.813852814,0.180722892,0.054054054
2023/1/25 8:00,0,0.813043478,0.813852814,0.180722892,0.054054054
2023/1/25 9:00,0.037037037,0.813043478,0.813852814,0.180722892,0.081081081
2023/1/25 10:00,0.037037037,0.813043478,0.813852814,0.21686747,0.108108108
2023/1/25 11:00,0.037037037,0.813043478,0.813852814,0.21686747,0.108108108
2023/1/25 12:00,0.111111111,0.747826087,0.748917749,0.192771084,0.135135135
2023/1/25 13:00,0.111111111,0.713043478,0.714285714,0.21686747,0.162162162
2023/1/25 14:00,0.222222222,0.647826087,0.649350649,0.204819277,0.216216216
2023/1/25 15:00,0.185185185,0.613043478,0.614718615,0.228915663,0.216216216
2023/1/25 16:00,0.185185185,0.613043478,0.614718615,0.228915663,0.216216216
2023/1/25 17:00,0.185185185,0.613043478,0.614718615,0.228915663,0.216216216
2023/1/25 18:00,0.148148148,0.613043478,0.614718615,0.289156627,0.243243243
2023/1/25 19:00,0.111111111,0.613043478,0.614718615,0.361445783,0.27027027
2023/1/25 20:00,0.148148148,0.613043478,0.614718615,0.289156627,0.243243243
2023/1/25 21:00,0.148148148,0.647826087,0.649350649,0.289156627,0.243243243
2023/1/25 22:00,0.148148148,0.613043478,0.614718615,0.325301205,0.27027027
2023/1/25 23:00,0.148148148,0.647826087,0.649350649,0.361445783,0.297297297
2023/1/26 0:00,0.148148148,0.647826087,0.649350649,0.361445783,0.297297297
2023/1/26 1:00,0.111111111,0.647826087,0.649350649,0.409638554,0.297297297
2023/1/26 2:00,0.111111111,0.613043478,0.614718615,0.409638554,0.297297297
2023/1/26 3:00,0.111111111,0.613043478,0.614718615,0.409638554,0.297297297
2023/1/26 4:00,0.111111111,0.613043478,0.614718615,0.445783133,0.324324324
2023/1/26 5:00,0.074074074,0.613043478,0.614718615,0.493975904,0.324324324
2023/1/26 6:00,0.074074074,0.613043478,0.614718615,0.493975904,0.324324324
2023/1/26 7:00,0.111111111,0.613043478,0.614718615,0.445783133,0.324324324
2023/1/26 8:00,0.111111111,0.613043478,0.614718615,0.493975904,0.351351351
2023/1/26 9:00,0.148148148,0.647826087,0.649350649,0.457831325,0.351351351
2023/1/26 10:00,0.185185185,0.647826087,0.649350649,0.409638554,0.351351351
2023/1/26 11:00,0.222222222,0.613043478,0.614718615,0.373493976,0.351351351
2023/1/26 12:00,0.259259259,0.582608696,0.584415584,0.373493976,0.378378378
2023/1/26 13:00,0.333333333,0.547826087,0.54978355,0.385542169,0.432432432
2023/1/26 14:00,0.37037037,0.517391304,0.519480519,0.385542169,0.459459459
2023/1/26 15:00,0.407407407,0.482608696,0.484848485,0.34939759,0.459459459
2023/1/26 16:00,0.407407407,0.482608696,0.484848485,0.34939759,0.459459459
2023/1/26 17:00,0.37037037,0.517391304,0.519480519,0.421686747,0.486486486
2023/1/26 18:00,0.37037037,0.517391304,0.519480519,0.421686747,0.486486486
2023/1/26 19:00,0.333333333,0.547826087,0.54978355,0.421686747,0.459459459
2023/1/26 20:00,0.333333333,0.547826087,0.54978355,0.421686747,0.459459459
2023/1/26 21:00,0.296296296,0.582608696,0.584415584,0.469879518,0.459459459
2023/1/26 22:00,0.296296296,0.582608696,0.584415584,0.469879518,0.459459459
2023/1/26 23:00,0.296296296,0.582608696,0.584415584,0.469879518,0.459459459
2023/1/27 0:00,0.296296296,0.613043478,0.614718615,0.506024096,0.486486486
2023/1/27 1:00,0.296296296,0.613043478,0.614718615,0.506024096,0.486486486
2023/1/27 2:00,0.296296296,0.613043478,0.614718615,0.506024096,0.486486486
2023/1/27 3:00,0.259259259,0.647826087,0.649350649,0.614457831,0.513513514
2023/1/27 4:00,0.259259259,0.647826087,0.649350649,0.554216867,0.486486486
2023/1/27 5:00,0.222222222,0.682608696,0.683982684,0.554216867,0.459459459
2023/1/27 6:00,0.185185185,0.713043478,0.714285714,0.602409639,0.459459459
2023/1/27 7:00,0.185185185,0.747826087,0.748917749,0.602409639,0.459459459
2023/1/27 8:00,0.185185185,0.782608696,0.783549784,0.506024096,0.405405405
2023/1/27 9:00,0.185185185,0.782608696,0.783549784,0.409638554,0.351351351
2023/1/27 10:00,0.222222222,0.813043478,0.813852814,0.301204819,0.297297297
2023/1/27 11:00,0.259259259,0.782608696,0.783549784,0.265060241,0.297297297
2023/1/27 12:00,0.296296296,0.747826087,0.748917749,0.204819277,0.27027027
2023/1/27 13:00,0.296296296,0.747826087,0.748917749,0.180722892,0.243243243
2023/1/27 14:00,0.333333333,0.713043478,0.714285714,0.13253012,0.216216216
2023/1/27 15:00,0.259259259,0.682608696,0.683982684,0.144578313,0.189189189
2023/1/27 16:00,0.259259259,0.682608696,0.683982684,0.168674699,0.216216216
2023/1/27 17:00,0.222222222,0.682608696,0.683982684,0.204819277,0.216216216
2023/1/27 18:00,0.185185185,0.713043478,0.714285714,0.192771084,0.189189189
2023/1/27 19:00,0.185185185,0.747826087,0.748917749,0.144578313,0.135135135
2023/1/27 20:00,0.148148148,0.782608696,0.783549784,0.13253012,0.108108108
2023/1/27 21:00,0.111111111,0.782608696,0.783549784,0.156626506,0.108108108
2023/1/27 22:00,0.111111111,0.782608696,0.783549784,0.156626506,0.108108108
2023/1/27 23:00,0.111111111,0.782608696,0.783549784,0.13253012,0.081081081
2023/1/28 0:00,0.111111111,0.782608696,0.783549784,0.13253012,0.081081081
2023/1/28 1:00,0.111111111,0.782608696,0.783549784,0.13253012,0.081081081
2023/1/28 2:00,0.111111111,0.782608696,0.783549784,0.13253012,0.081081081
2023/1/28 3:00,0.074074074,0.747826087,0.748917749,0.156626506,0.081081081
2023/1/28 4:00,0.074074074,0.747826087,0.748917749,0.13253012,0.054054054
2023/1/28 5:00,0.074074074,0.747826087,0.748917749,0.108433735,0.027027027
2023/1/28 6:00,0.037037037,0.782608696,0.783549784,0.13253012,0.027027027
2023/1/28 7:00,0,0.782608696,0.783549784,0.144578313,0.027027027
2023/1/28 8:00,0.037037037,0.813043478,0.813852814,0.13253012,0.027027027
2023/1/28 9:00,0.074074074,0.847826087,0.848484848,0.108433735,0.027027027
2023/1/28 10:00,0.111111111,0.847826087,0.848484848,0.084337349,0.027027027
2023/1/28 11:00,0.148148148,0.847826087,0.848484848,0.072289157,0.027027027
2023/1/28 12:00,0.185185185,0.782608696,0.783549784,0.048192771,0.027027027
2023/1/28 13:00,0.222222222,0.747826087,0.748917749,0.012048193,0
2023/1/28 14:00,0.259259259,0.682608696,0.683982684,0.024096386,0.027027027
2023/1/28 15:00,0.259259259,0.682608696,0.683982684,0,0
2023/1/28 16:00,0.259259259,0.682608696,0.683982684,0.024096386,0.027027027
2023/1/28 17:00,0.259259259,0.682608696,0.683982684,0.024096386,0.027027027
2023/1/28 18:00,0.222222222,0.682608696,0.683982684,0.036144578,0.027027027
2023/1/28 19:00,0.185185185,0.713043478,0.714285714,0.096385542,0.081081081
2023/1/28 20:00,0.148148148,0.747826087,0.748917749,0.108433735,0.081081081
2023/1/28 21:00,0.148148148,0.747826087,0.748917749,0.108433735,0.081081081
2023/1/28 22:00,0.111111111,0.747826087,0.748917749,0.192771084,0.135135135
2023/1/28 23:00,0.111111111,0.747826087,0.748917749,0.13253012,0.081081081
2023/1/29 0:00,0.111111111,0.747826087,0.748917749,0.084337349,0.027027027
2023/1/29 1:00,0.111111111,0.747826087,0.748917749,0.084337349,0.027027027
2023/1/29 2:00,0.074074074,0.747826087,0.748917749,0.108433735,0.027027027
2023/1/29 3:00,0.074074074,0.747826087,0.748917749,0.108433735,0.027027027
2023/1/29 4:00,0.037037037,0.713043478,0.714285714,0.156626506,0.054054054
2023/1/29 5:00,0.037037037,0.747826087,0.748917749,0.156626506,0.054054054
2023/1/29 6:00,0,0.747826087,0.748917749,0.180722892,0.054054054
2023/1/29 7:00,0,0.782608696,0.783549784,0.180722892,0.054054054
2023/1/29 8:00,0,0.813043478,0.813852814,0.180722892,0.054054054
2023/1/29 9:00,0.074074074,0.813043478,0.813852814,0.108433735,0.027027027
2023/1/29 10:00,0.111111111,0.847826087,0.848484848,0.084337349,0.027027027
2023/1/29 11:00,0.185185185,0.813043478,0.813852814,0.048192771,0.027027027
2023/1/29 12:00,0.185185185,0.782608696,0.783549784,0.072289157,0.054054054
2023/1/29 13:00,0.222222222,0.747826087,0.748917749,0.048192771,0.054054054
2023/1/29 14:00,0.259259259,0.682608696,0.683982684,0.024096386,0.027027027
2023/1/29 15:00,0.259259259,0.682608696,0.683982684,0.024096386,0.027027027
2023/1/29 16:00,0.296296296,0.647826087,0.649350649,0.024096386,0.054054054
2023/1/29 17:00,0.259259259,0.647826087,0.649350649,0.036144578,0.054054054
2023/1/29 18:00,0.259259259,0.682608696,0.683982684,0.036144578,0.054054054
2023/1/29 19:00,0.185185185,0.682608696,0.683982684,0.096385542,0.081081081
2023/1/29 20:00,0.111111111,0.682608696,0.683982684,0.21686747,0.162162162
2023/1/29 21:00,0.111111111,0.713043478,0.714285714,0.253012048,0.189189189
2023/1/29 22:00,0.074074074,0.713043478,0.714285714,0.289156627,0.189189189
2023/1/29 23:00,0.037037037,0.713043478,0.714285714,0.397590361,0.243243243
2023/1/30 0:00,0.037037037,0.713043478,0.714285714,0.397590361,0.243243243
2023/1/30 1:00,0.037037037,0.713043478,0.714285714,0.361445783,0.216216216
2023/1/30 2:00,0.037037037,0.713043478,0.714285714,0.277108434,0.162162162
2023/1/30 3:00,0.074074074,0.713043478,0.714285714,0.21686747,0.135135135
2023/1/30 4:00,0.037037037,0.713043478,0.714285714,0.240963855,0.135135135
2023/1/30 5:00,0,0.713043478,0.714285714,0.34939759,0.189189189
2023/1/30 6:00,0.037037037,0.713043478,0.714285714,0.277108434,0.162162162
2023/1/30 7:00,0.037037037,0.747826087,0.748917749,0.277108434,0.162162162
2023/1/30 8:00,0.074074074,0.747826087,0.748917749,0.253012048,0.162162162
2023/1/30 9:00,0.148148148,0.782608696,0.783549784,0.13253012,0.108108108
2023/1/30 10:00,0.222222222,0.782608696,0.783549784,0.144578313,0.162162162
2023/1/30 11:00,0.296296296,0.747826087,0.748917749,0.096385542,0.162162162
2023/1/30 12:00,0.333333333,0.713043478,0.714285714,0.084337349,0.162162162
2023/1/30 13:00,0.296296296,0.647826087,0.649350649,0.156626506,0.216216216
2023/1/30 14:00,0.333333333,0.613043478,0.614718615,0.204819277,0.297297297
2023/1/30 15:00,0.37037037,0.613043478,0.614718615,0.21686747,0.324324324
2023/1/30 16:00,0.37037037,0.582608696,0.584415584,0.21686747,0.324324324
2023/1/30 17:00,0.333333333,0.582608696,0.584415584,0.277108434,0.351351351
2023/1/30 18:00,0.296296296,0.582608696,0.584415584,0.337349398,0.378378378
2023/1/30 19:00,0.259259259,0.582608696,0.584415584,0.506024096,0.459459459
2023/1/30 20:00,0.259259259,0.613043478,0.614718615,0.506024096,0.459459459
2023/1/30 21:00,0.185185185,0.613043478,0.614718615,0.662650602,0.486486486
2023/1/30 22:00,0.185185185,0.613043478,0.614718615,0.662650602,0.486486486
2023/1/30 23:00,0.185185185,0.613043478,0.614718615,0.457831325,0.378378378
2023/1/31 0:00,0.185185185,0.613043478,0.614718615,0.457831325,0.378378378
2023/1/31 1:00,0.222222222,0.613043478,0.614718615,0.506024096,0.432432432
2023/1/31 2:00,0.185185185,0.582608696,0.584415584,0.602409639,0.459459459
2023/1/31 3:00,0.185185185,0.582608696,0.584415584,0.602409639,0.459459459
2023/1/31 4:00,0.185185185,0.582608696,0.584415584,0.554216867,0.432432432
2023/1/31 5:00,0.111111111,0.582608696,0.584415584,0.602409639,0.405405405
2023/1/31 6:00,0.111111111,0.582608696,0.584415584,0.662650602,0.432432432
2023/1/31 7:00,0.111111111,0.582608696,0.584415584,0.662650602,0.432432432
2023/1/31 8:00,0.148148148,0.582608696,0.584415584,0.602409639,0.432432432
2023/1/31 9:00,0.259259259,0.582608696,0.584415584,0.421686747,0.405405405
2023/1/31 10:00,0.333333333,0.582608696,0.584415584,0.313253012,0.378378378
2023/1/31 11:00,0.333333333,0.582608696,0.584415584,0.421686747,0.459459459
2023/1/31 12:00,0.37037037,0.547826087,0.54978355,0.385542169,0.459459459
2023/1/31 13:00,0.407407407,0.517391304,0.519480519,0.385542169,0.486486486
2023/1/31 14:00,0.37037037,0.447826087,0.45021645,0.469879518,0.513513514
2023/1/31 15:00,0.37037037,0.447826087,0.45021645,0.421686747,0.486486486
2023/1/31 16:00,0.37037037,0.447826087,0.45021645,0.518072289,0.540540541
2023/1/31 17:00,0.333333333,0.447826087,0.45021645,0.614457831,0.567567568
2023/1/31 18:00,0.333333333,0.447826087,0.45021645,0.674698795,0.594594595
2023/1/31 19:00,0.333333333,0.447826087,0.45021645,0.674698795,0.594594595
2023/1/31 20:00,0.333333333,0.447826087,0.45021645,0.734939759,0.621621622
2023/1/31 21:00,0.296296296,0.482608696,0.484848485,0.795180723,0.621621622
2023/1/31 22:00,0.37037037,0.447826087,0.45021645,0.56626506,0.567567568
2023/1/31 23:00,0.333333333,0.447826087,0.45021645,0.614457831,0.567567568
2023/2/1 0:00,0.333333333,0.447826087,0.45021645,0.614457831,0.567567568
2023/2/1 1:00,0.333333333,0.447826087,0.45021645,0.674698795,0.594594595
2023/2/1 2:00,0.296296296,0.417391304,0.41991342,0.722891566,0.594594595
2023/2/1 3:00,0.259259259,0.417391304,0.41991342,0.795180723,0.594594595
2023/2/1 4:00,0.296296296,0.417391304,0.41991342,0.795180723,0.621621622
2023/2/1 5:00,0.333333333,0.417391304,0.41991342,0.674698795,0.594594595
2023/2/1 6:00,0.333333333,0.447826087,0.45021645,0.674698795,0.594594595
2023/2/1 7:00,0.333333333,0.447826087,0.45021645,0.734939759,0.621621622
2023/2/1 8:00,0.37037037,0.482608696,0.484848485,0.674698795,0.621621622
2023/2/1 9:00,0.407407407,0.482608696,0.484848485,0.674698795,0.648648649
2023/2/1 10:00,0.518518519,0.517391304,0.519480519,0.578313253,0.675675676
2023/2/1 11:00,0.481481481,0.482608696,0.484848485,0.626506024,0.675675676
2023/2/1 12:00,0.518518519,0.482608696,0.484848485,0.578313253,0.675675676
2023/2/1 13:00,0.518518519,0.447826087,0.45021645,0.626506024,0.702702703
2023/2/1 14:00,0.481481481,0.417391304,0.41991342,0.674698795,0.702702703
2023/2/1 15:00,0.518518519,0.382608696,0.385281385,0.626506024,0.702702703
2023/2/1 16:00,0.444444444,0.382608696,0.385281385,0.734939759,0.702702703
2023/2/1 17:00,0.444444444,0.382608696,0.385281385,0.734939759,0.702702703
2023/2/1 18:00,0.37037037,0.382608696,0.385281385,0.855421687,0.702702703
2023/2/1 19:00,0.37037037,0.417391304,0.41991342,0.855421687,0.702702703
2023/2/1 20:00,0.37037037,0.417391304,0.41991342,0.855421687,0.702702703
2023/2/1 21:00,0.333333333,0.447826087,0.45021645,0.927710843,0.702702703
2023/2/1 22:00,0.333333333,0.482608696,0.484848485,0.927710843,0.702702703
